prisoner_id,case_cnr,prison_id,prison_name,prison_state,prison_district,prison_capacity,total_prison_population,occupancy_rate,overcrowding_level,available_beds,overcrowding_gap,undertrial_population,convict_population,eligibility_result,release_barrier
UTP-2026-0430,MANA01-946444-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Excluded_Life_Or_Death,
UTP-2026-0431,MANA01-451106-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0432,MANA01-900028-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Excluded_Life_Or_Death,
UTP-2026-0433,MANA01-520806-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0434,MANA01-145090-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0435,MANA01-342880-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0436,MANA01-811717-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0437,MANA01-854124-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,Surety pending
UTP-2026-0438,MANA01-621379-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0439,MANA01-513209-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0440,MANA01-488027-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0441,MANA01-382207-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Due_To_Accused_Delay,
UTP-2026-0442,MANA01-649161-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0443,MANA01-481377-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0444,MANA01-290997-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0445,MANA01-250169-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,
UTP-2026-0446,MANA01-877939-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,Surety pending
UTP-2026-0447,MANA01-417926-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,Surety pending
UTP-2026-0448,MANA01-447193-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0449,MANA01-490272-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,Court hearing pending
UTP-2026-0450,MANA01-105151-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0451,MANA01-753235-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0452,MANA01-466975-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0453,MANA01-684610-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0454,MANA01-168034-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Excluded_Life_Or_Death,
UTP-2026-0455,MANA01-202161-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,Surety pending
UTP-2026-0456,MANA01-105732-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0457,MANA01-364573-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0458,MANA01-500788-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0459,MANA01-530694-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,
UTP-2026-0460,MANA01-698828-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0461,MANA01-152455-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0462,MANA01-575067-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Approaching,Court hearing pending
UTP-2026-0463,MANA01-969999-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0464,MANA01-536617-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0465,MANA01-830311-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Approaching,Court hearing pending
UTP-2026-0466,MANA01-231872-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0467,MANA01-920528-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Excluded_Life_Or_Death,
UTP-2026-0468,MANA01-601601-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0469,MANA01-931026-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0470,MANA01-784532-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Excluded_Life_Or_Death,
UTP-2026-0471,MANA01-597793-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,Surety pending
UTP-2026-0472,MANA01-476925-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0473,MANA01-239297-2026,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0474,MANA01-151774-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0475,MANA01-189183-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0476,MANA01-512077-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Eligible,
UTP-2026-0477,MANA01-176176-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0478,MANA01-579113-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0479,MANA01-103026-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Ineligible_Under_Time,
UTP-2026-0480,MANA01-194465-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Normal,538,0,2006,634,Blocked_Multiple_FIRs,
UTP-2026-0481,MAPU01-813540-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0482,MAPU01-860587-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0483,MAPU01-433362-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0484,MAPU01-187382-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Excluded_Life_Or_Death,
UTP-2026-0485,MAPU01-162412-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0486,MAPU01-511744-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0487,MAPU01-113682-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0488,MAPU01-497916-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0489,MAPU01-511652-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Excluded_Life_Or_Death,
UTP-2026-0490,MAPU01-368261-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0491,MAPU01-428149-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0492,MAPU01-979422-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0493,MAPU01-303385-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Court hearing pending
UTP-2026-0494,MAPU01-376478-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0495,MAPU01-510534-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0496,MAPU01-722978-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0497,MAPU01-916171-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0498,MAPU01-191790-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Excluded_Life_Or_Death,
UTP-2026-0499,MAPU01-423953-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0500,MAPU01-622248-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0501,MAPU01-259365-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0502,MAPU01-491673-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0503,MAPU01-140448-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0504,MAPU01-999745-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0505,MAPU01-282992-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0506,MAPU01-673698-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Surety pending
UTP-2026-0507,MAPU01-783707-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0508,MAPU01-397892-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Surety pending
UTP-2026-0509,MAPU01-765834-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0510,MAPU01-843478-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0511,MAPU01-999818-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0512,MAPU01-473053-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,
UTP-2026-0513,MAPU01-527185-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Excluded_Life_Or_Death,
UTP-2026-0514,MAPU01-559437-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0515,MAPU01-110444-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0516,MAPU01-666423-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0517,MAPU01-770898-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0518,MAPU01-821797-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0519,MAPU01-284704-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Court hearing pending
UTP-2026-0520,MAPU01-620969-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0521,MAPU01-356233-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0522,MAPU01-490188-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Surety pending
UTP-2026-0523,MAPU01-859400-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0524,MAPU01-120869-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0525,MAPU01-271981-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0526,MAPU01-738345-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0527,MAPU01-627609-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0528,MAPU01-412330-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0529,MAPU01-709773-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0530,MAPU01-419942-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0531,MAPU01-154301-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0532,MAPU01-905430-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0533,MAPU01-103485-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0534,MAPU01-188115-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0535,MAPU01-304719-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0536,MAPU01-951619-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0537,MAPU01-681019-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,
UTP-2026-0538,MAPU01-585239-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0539,MAPU01-183662-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0540,MAPU01-360696-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0541,MAPU01-748735-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Court hearing pending
UTP-2026-0542,MAPU01-529768-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Court hearing pending
UTP-2026-0543,MAPU01-633840-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0544,MAPU01-663753-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0545,MAPU01-852311-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Surety pending
UTP-2026-0546,MAPU01-383873-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0547,MAPU01-204520-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Surety pending
UTP-2026-0548,MAPU01-326689-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0549,MAPU01-336540-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0550,MAPU01-593171-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0551,MAPU01-586129-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0552,MAPU01-530145-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,Court hearing pending
UTP-2026-0553,MAPU01-224896-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0554,MAPU01-224508-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0555,MAPU01-850899-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0556,MAPU01-108830-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0557,MAPU01-695379-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0558,MAPU01-314913-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0559,MAPU01-753834-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0560,MAPU01-474254-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Eligible,
UTP-2026-0561,MAPU01-268818-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0562,MAPU01-222448-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Excluded_Life_Or_Death,
UTP-2026-0563,MAPU01-655859-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0564,MAPU01-539589-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0565,MAPU01-749848-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0566,MAPU01-212341-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0567,MAPU01-678614-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0568,MAPU01-138460-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0569,MAPU01-254665-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0570,MAPU01-648736-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0571,MAPU01-715195-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Ineligible_Under_Time,
UTP-2026-0572,MAPU01-705158-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
UTP-2026-0573,MAPU01-405350-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Normal,635,0,657,208,Blocked_Multiple_FIRs,
